Index,Outer Diameter(m),Core Diameter Percentage(%),Beam Height(m),Beam Starting Width(m),Radial Limit Percentage(%),Circle Amount,Force(kN/m2),Concrete Volume(m3),Deflection Nodal Hybrid(m),Deflection Linear Hybrid(m),Deflection Avg Hybrid (m),Deflection Nodal Web(m),Deflection Linear Web(m),Deflection Avg Web (m),Deflection Nodal Waffle(m),Deflection Linear Waffle(m),Deflection Avg Waffle (m),Deflection Areal Concrete(m),Material Efficiency Hybrid (m/m3),Material Efficiency Web (m/m3),Material Efficiency Waffle (m/m3),Material Efficiency Areal Concrete (m/m3)
1343,30,14.0,1.0,0.5,30,14,10.0,245,0.068,0.078,0.07400000000000001,0.061,0.074,0.0688,0.139,0.151,0.1462,0.171,0.0003020408163265307,0.00028081632653061226,0.000596734693877551,0.0006979591836734694
1344,30,14.1,1.0,0.5,30,14,10.0,245,0.068,0.078,0.07400000000000001,0.06,0.074,0.06839999999999999,0.139,0.15,0.1456,0.17,0.0003020408163265307,0.0002791836734693877,0.0005942857142857143,0.0006938775510204082
1345,30,14.2,1.0,0.5,30,14,10.0,245,0.067,0.078,0.0736,0.06,0.074,0.06839999999999999,0.138,0.15,0.1452,0.17,0.0003004081632653061,0.0002791836734693877,0.0005926530612244897,0.0006938775510204082
1346,30,14.3,1.0,0.5,30,14,10.0,245,0.067,0.078,0.0736,0.06,0.073,0.0678,0.138,0.149,0.1446,0.169,0.0003004081632653061,0.000276734693877551,0.0005902040816326531,0.000689795918367347
1347,30,14.4,1.0,0.5,30,14,10.0,247,0.068,0.079,0.0746,0.06,0.073,0.0678,0.136,0.148,0.1432,0.166,0.0003020242914979757,0.0002744939271255061,0.0005797570850202429,0.0006720647773279353
1348,30,14.5,1.0,0.5,30,14,10.0,247,0.068,0.078,0.07400000000000001,0.06,0.073,0.0678,0.136,0.147,0.1426,0.165,0.0002995951417004049,0.0002744939271255061,0.0005773279352226721,0.0006680161943319839
1349,30,14.6,1.0,0.5,30,14,10.0,247,0.068,0.078,0.07400000000000001,0.06,0.073,0.0678,0.135,0.146,0.1416,0.165,0.0002995951417004049,0.0002744939271255061,0.0005732793522267207,0.0006680161943319839
1350,30,14.7,1.0,0.5,30,14,10.0,247,0.068,0.078,0.07400000000000001,0.059,0.072,0.0668,0.135,0.146,0.1416,0.164,0.0002995951417004049,0.0002704453441295546,0.0005732793522267207,0.0006639676113360324
1351,30,14.8,1.0,0.5,30,14,10.0,247,0.067,0.078,0.0736,0.059,0.072,0.0668,0.134,0.145,0.1406,0.163,0.00029797570850202427,0.0002704453441295546,0.0005692307692307692,0.000659919028340081
1352,30,14.9,1.0,0.5,30,14,10.0,247,0.067,0.078,0.0736,0.059,0.072,0.0668,0.134,0.145,0.1406,0.163,0.00029797570850202427,0.0002704453441295546,0.0005692307692307692,0.000659919028340081
1353,30,15.0,1.0,0.5,30,14,10.0,246,0.067,0.077,0.07300000000000001,0.059,0.072,0.0668,0.133,0.144,0.1396,0.162,0.00029674796747967486,0.00027154471544715446,0.000567479674796748,0.0006585365853658537
1354,30,15.1,1.0,0.5,30,14,10.0,248,0.073,0.078,0.076,0.059,0.071,0.0662,0.132,0.143,0.1386,0.16,0.0003064516129032258,0.0002669354838709677,0.0005588709677419355,0.0006451612903225806
1355,30,15.2,1.0,0.5,30,14,10.0,248,0.072,0.078,0.0756,0.059,0.071,0.0662,0.131,0.142,0.1376,0.159,0.00030483870967741935,0.0002669354838709677,0.0005548387096774194,0.0006411290322580645
1356,30,15.3,1.0,0.5,30,14,10.0,248,0.072,0.078,0.0756,0.059,0.071,0.0662,0.131,0.142,0.1376,0.158,0.00030483870967741935,0.0002669354838709677,0.0005548387096774194,0.0006370967741935484
1357,30,15.4,1.0,0.5,30,14,10.0,248,0.072,0.078,0.0756,0.058,0.071,0.0658,0.13,0.141,0.1366,0.158,0.00030483870967741935,0.00026532258064516126,0.0005508064516129033,0.0006370967741935484
1358,30,15.5,1.0,0.5,30,14,10.0,248,0.072,0.078,0.0756,0.058,0.071,0.0658,0.13,0.141,0.1366,0.157,0.00030483870967741935,0.00026532258064516126,0.0005508064516129033,0.0006330645161290322
1359,30,15.6,1.0,0.5,30,14,10.0,247,0.072,0.077,0.075,0.058,0.071,0.0658,0.129,0.14,0.1356,0.157,0.0003036437246963563,0.0002663967611336032,0.0005489878542510122,0.0006356275303643725
1360,30,15.7,1.0,0.5,30,14,10.0,248,0.071,0.079,0.07579999999999999,0.058,0.07,0.06520000000000001,0.128,0.139,0.1346,0.155,0.0003056451612903226,0.00026290322580645165,0.0005427419354838709,0.000625
1361,30,15.8,1.0,0.5,30,14,10.0,248,0.071,0.078,0.0752,0.058,0.07,0.06520000000000001,0.128,0.138,0.134,0.154,0.0003032258064516129,0.00026290322580645165,0.0005403225806451613,0.0006209677419354839
1362,30,15.9,1.0,0.5,30,14,10.0,248,0.071,0.078,0.0752,0.058,0.07,0.06520000000000001,0.127,0.138,0.1336,0.154,0.0003032258064516129,0.00026290322580645165,0.0005387096774193548,0.0006209677419354839
1363,30,16.0,1.0,0.5,30,14,10.0,248,0.071,0.078,0.0752,0.058,0.07,0.06520000000000001,0.126,0.137,0.1326,0.153,0.0003032258064516129,0.00026290322580645165,0.0005346774193548387,0.0006169354838709677
1364,30,16.1,1.0,0.5,30,14,10.0,248,0.071,0.078,0.0752,0.058,0.07,0.06520000000000001,0.126,0.137,0.1326,0.152,0.0003032258064516129,0.00026290322580645165,0.0005346774193548387,0.0006129032258064516
1365,30,16.2,1.0,0.5,30,14,10.0,248,0.07,0.078,0.0748,0.057,0.07,0.0648,0.125,0.136,0.1316,0.152,0.00030161290322580647,0.00026129032258064515,0.0005306451612903225,0.0006129032258064516
1366,30,16.3,1.0,0.5,30,14,10.0,248,0.07,0.077,0.0742,0.057,0.069,0.06420000000000001,0.125,0.136,0.1316,0.151,0.0002991935483870968,0.0002588709677419355,0.0005306451612903225,0.0006088709677419355
1367,30,16.4,1.0,0.5,30,14,10.0,233,0.065,0.073,0.0698,0.059,0.072,0.0668,0.129,0.14,0.1356,0.168,0.0002995708154506438,0.00028669527896995706,0.0005819742489270387,0.000721030042918455
1368,30,16.5,1.0,0.5,30,14,10.0,233,0.065,0.072,0.0692,0.059,0.071,0.0662,0.128,0.139,0.1346,0.167,0.00029699570815450643,0.0002841201716738197,0.0005776824034334763,0.0007167381974248927
1369,30,16.6,1.0,0.5,30,14,10.0,233,0.064,0.072,0.0688,0.058,0.071,0.0658,0.127,0.139,0.1342,0.167,0.00029527896995708156,0.00028240343347639483,0.0005759656652360516,0.0007167381974248927
1370,30,16.7,1.0,0.5,30,14,10.0,233,0.064,0.072,0.0688,0.058,0.071,0.0658,0.127,0.138,0.1336,0.166,0.00029527896995708156,0.00028240343347639483,0.0005733905579399141,0.0007124463519313305
1371,30,16.8,1.0,0.5,30,14,10.0,222,0.059,0.064,0.062,0.057,0.073,0.06659999999999999,0.13,0.142,0.1372,0.181,0.0002792792792792793,0.0003,0.000618018018018018,0.0008153153153153152
1372,30,16.9,1.0,0.5,30,14,10.0,222,0.059,0.064,0.062,0.057,0.073,0.06659999999999999,0.129,0.141,0.1362,0.18,0.0002792792792792793,0.0003,0.0006135135135135135,0.0008108108108108108
1373,30,17.0,1.0,0.5,30,14,10.0,223,0.059,0.065,0.0626,0.057,0.073,0.06659999999999999,0.128,0.14,0.13520000000000001,0.177,0.0002807174887892377,0.00029865470852017935,0.0006062780269058297,0.0007937219730941704
1374,30,17.1,1.0,0.5,30,14,10.0,223,0.059,0.064,0.062,0.056,0.073,0.06620000000000001,0.128,0.139,0.1346,0.176,0.0002780269058295964,0.00029686098654708526,0.0006035874439461883,0.000789237668161435
1375,30,17.2,1.0,0.5,30,14,10.0,223,0.059,0.064,0.062,0.056,0.072,0.06559999999999999,0.127,0.139,0.1342,0.176,0.0002780269058295964,0.0002941704035874439,0.0006017937219730943,0.000789237668161435
1376,30,17.3,1.0,0.5,30,14,10.0,223,0.059,0.064,0.062,0.056,0.072,0.06559999999999999,0.127,0.138,0.1336,0.175,0.0002780269058295964,0.0002941704035874439,0.0005991031390134529,0.0007847533632286995
1377,30,17.4,1.0,0.5,30,14,10.0,223,0.058,0.064,0.0616,0.056,0.072,0.06559999999999999,0.126,0.138,0.13319999999999999,0.174,0.00027623318385650226,0.0002941704035874439,0.0005973094170403587,0.0007802690582959641
1378,30,17.5,1.0,0.5,30,14,10.0,223,0.058,0.064,0.0616,0.056,0.072,0.06559999999999999,0.126,0.137,0.1326,0.174,0.00027623318385650226,0.0002941704035874439,0.0005946188340807175,0.0007802690582959641
1379,30,17.6,1.0,0.5,30,14,10.0,223,0.058,0.063,0.061,0.056,0.072,0.06559999999999999,0.125,0.136,0.1316,0.173,0.00027354260089686096,0.0002941704035874439,0.000590134529147982,0.0007757847533632286
1380,30,17.7,1.0,0.5,30,14,10.0,224,0.059,0.064,0.062,0.056,0.071,0.065,0.124,0.135,0.1306,0.17,0.0002767857142857143,0.00029017857142857144,0.0005830357142857142,0.0007589285714285715
1381,30,17.8,1.0,0.5,30,14,10.0,224,0.059,0.064,0.062,0.055,0.071,0.06459999999999999,0.124,0.135,0.1306,0.17,0.0002767857142857143,0.0002883928571428571,0.0005830357142857142,0.0007589285714285715
1382,30,17.9,1.0,0.5,30,14,10.0,224,0.059,0.063,0.061399999999999996,0.055,0.071,0.06459999999999999,0.123,0.134,0.1296,0.169,0.00027410714285714283,0.0002883928571428571,0.0005785714285714285,0.0007544642857142857
1383,30,18.0,1.0,0.5,30,14,10.0,224,0.058,0.063,0.061,0.055,0.071,0.06459999999999999,0.123,0.134,0.1296,0.168,0.0002723214285714286,0.0002883928571428571,0.0005785714285714285,0.00075
1384,30,18.1,1.0,0.5,30,14,10.0,224,0.058,0.063,0.061,0.055,0.071,0.06459999999999999,0.121,0.133,0.12819999999999998,0.168,0.0002723214285714286,0.0002883928571428571,0.0005723214285714284,0.00075
1385,30,18.2,1.0,0.5,30,14,10.0,224,0.058,0.063,0.061,0.055,0.071,0.06459999999999999,0.121,0.132,0.1276,0.167,0.0002723214285714286,0.0002883928571428571,0.0005696428571428571,0.0007455357142857143
1386,30,18.3,1.0,0.5,30,14,10.0,223,0.058,0.063,0.061,0.055,0.07,0.064,0.12,0.132,0.1272,0.166,0.00027354260089686096,0.0002869955156950673,0.0005704035874439462,0.0007443946188340808
1387,30,18.4,1.0,0.5,30,14,10.0,225,0.058,0.063,0.061,0.055,0.07,0.064,0.119,0.131,0.1262,0.164,0.00027111111111111113,0.0002844444444444444,0.0005608888888888889,0.0007288888888888889
1388,30,18.5,1.0,0.5,30,14,10.0,225,0.058,0.063,0.061,0.054,0.07,0.0636,0.119,0.13,0.1256,0.163,0.00027111111111111113,0.0002826666666666667,0.0005582222222222222,0.0007244444444444444
1389,30,18.6,1.0,0.5,30,14,10.0,225,0.057,0.063,0.0606,0.054,0.07,0.0636,0.118,0.129,0.12459999999999999,0.163,0.00026933333333333334,0.0002826666666666667,0.0005537777777777777,0.0007244444444444444
1390,30,18.7,1.0,0.5,30,14,10.0,224,0.057,0.062,0.06,0.054,0.069,0.063,0.118,0.129,0.12459999999999999,0.162,0.00026785714285714287,0.00028125,0.00055625,0.0007232142857142857
1391,30,18.8,1.0,0.5,30,14,10.0,224,0.057,0.062,0.06,0.054,0.069,0.063,0.117,0.128,0.1236,0.161,0.00026785714285714287,0.00028125,0.0005517857142857143,0.00071875
1392,30,18.9,1.0,0.5,30,14,10.0,224,0.057,0.062,0.06,0.054,0.069,0.063,0.116,0.128,0.1232,0.161,0.00026785714285714287,0.00028125,0.00055,0.00071875
1393,30,19.0,1.0,0.5,30,14,10.0,226,0.057,0.062,0.06,0.054,0.069,0.063,0.116,0.127,0.12260000000000001,0.158,0.0002654867256637168,0.00027876106194690267,0.0005424778761061947,0.0006991150442477877
1394,30,19.1,1.0,0.5,30,14,10.0,225,0.057,0.062,0.06,0.054,0.069,0.063,0.115,0.126,0.12160000000000001,0.157,0.0002666666666666667,0.00028,0.0005404444444444445,0.0006977777777777777
1395,30,19.2,1.0,0.5,30,14,10.0,225,0.057,0.062,0.06,0.053,0.068,0.062,0.115,0.125,0.121,0.157,0.0002666666666666667,0.0002755555555555556,0.0005377777777777778,0.0006977777777777777
1396,30,19.3,1.0,0.5,30,14,10.0,225,0.057,0.062,0.06,0.053,0.068,0.062,0.114,0.125,0.1206,0.156,0.0002666666666666667,0.0002755555555555556,0.000536,0.0006933333333333333
1397,30,19.4,1.0,0.5,30,14,10.0,225,0.057,0.062,0.06,0.053,0.068,0.062,0.114,0.124,0.12,0.155,0.0002666666666666667,0.0002755555555555556,0.0005333333333333334,0.0006888888888888888
1398,30,19.5,1.0,0.5,30,14,10.0,225,0.056,0.061,0.059000000000000004,0.053,0.068,0.062,0.113,0.124,0.1196,0.155,0.00026222222222222223,0.0002755555555555556,0.0005315555555555555,0.0006888888888888888
1399,30,19.6,1.0,0.5,30,14,10.0,225,0.056,0.061,0.059000000000000004,0.053,0.068,0.062,0.113,0.123,0.119,0.154,0.00026222222222222223,0.0002755555555555556,0.0005288888888888889,0.0006844444444444444
1400,30,19.7,1.0,0.5,30,14,10.0,226,0.057,0.062,0.06,0.053,0.067,0.061399999999999996,0.112,0.122,0.11800000000000001,0.152,0.0002654867256637168,0.00027168141592920353,0.0005221238938053098,0.0006725663716814159
1401,30,19.8,1.0,0.5,30,14,10.0,226,0.057,0.061,0.0594,0.053,0.067,0.061399999999999996,0.111,0.122,0.11760000000000001,0.151,0.0002628318584070797,0.00027168141592920353,0.000520353982300885,0.000668141592920354
1402,30,19.9,1.0,0.5,30,14,10.0,238,0.055,0.059,0.05739999999999999,0.052,0.065,0.0598,0.108,0.117,0.1134,0.137,0.00024117647058823527,0.0002512605042016807,0.00047647058823529413,0.0005756302521008404
1403,30,20.0,1.0,0.5,30,14,10.0,238,0.055,0.059,0.05739999999999999,0.052,0.065,0.0598,0.107,0.117,0.113,0.136,0.00024117647058823527,0.0002512605042016807,0.00047478991596638654,0.0005714285714285715
1404,30,4.5,1.0,0.5,33,14,10.0,123,0.097,0.113,0.1066,0.098,0.137,0.12140000000000001,0.298,0.328,0.316,0.757,0.0008666666666666666,0.0009869918699186994,0.0025691056910569104,0.006154471544715447
1405,30,4.6,1.0,0.5,33,14,10.0,124,0.097,0.113,0.1066,0.097,0.136,0.12040000000000001,0.295,0.326,0.3136,0.744,0.0008596774193548387,0.000970967741935484,0.002529032258064516,0.006
1406,30,4.7,1.0,0.5,33,14,10.0,125,0.097,0.113,0.1066,0.097,0.135,0.1198,0.293,0.323,0.311,0.732,0.0008528,0.0009584,0.002488,0.005856
1407,30,4.8,1.0,0.5,33,14,10.0,123,0.097,0.113,0.1066,0.097,0.136,0.12040000000000001,0.296,0.327,0.3146,0.752,0.0008666666666666666,0.0009788617886178862,0.0025577235772357722,0.006113821138211382
1408,30,4.9,1.0,0.5,33,14,10.0,124,0.097,0.112,0.106,0.097,0.135,0.1198,0.294,0.324,0.312,0.74,0.0008548387096774193,0.0009661290322580645,0.0025161290322580645,0.005967741935483871
1409,30,5.0,1.0,0.5,33,14,10.0,125,0.099,0.114,0.10800000000000001,0.096,0.134,0.1188,0.291,0.321,0.309,0.728,0.0008640000000000001,0.0009504,0.002472,0.005824
1410,30,5.1,1.0,0.5,33,14,10.0,128,0.099,0.114,0.10800000000000001,0.095,0.132,0.11720000000000001,0.287,0.316,0.3044,0.704,0.0008437500000000001,0.0009156250000000001,0.002378125,0.0055
1411,30,5.2,1.0,0.5,33,14,10.0,126,0.099,0.114,0.10800000000000001,0.095,0.133,0.1178,0.288,0.318,0.306,0.713,0.0008571428571428572,0.000934920634920635,0.0024285714285714284,0.005658730158730158
1412,30,5.3,1.0,0.5,33,14,10.0,126,0.098,0.113,0.10700000000000001,0.095,0.133,0.1178,0.288,0.317,0.3054,0.712,0.0008492063492063493,0.000934920634920635,0.002423809523809524,0.00565079365079365
1413,30,5.4,1.0,0.5,33,14,10.0,126,0.098,0.113,0.10700000000000001,0.095,0.132,0.11720000000000001,0.287,0.317,0.305,0.71,0.0008492063492063493,0.0009301587301587303,0.002420634920634921,0.005634920634920635
1414,30,5.5,1.0,0.5,33,14,10.0,125,0.098,0.113,0.10700000000000001,0.095,0.133,0.1178,0.289,0.318,0.3064,0.72,0.0008560000000000001,0.0009424,0.0024512,0.0057599999999999995
1415,30,5.6,1.0,0.5,33,14,10.0,125,0.098,0.113,0.10700000000000001,0.095,0.133,0.1178,0.288,0.318,0.306,0.718,0.0008560000000000001,0.0009424,0.002448,0.005744
1416,30,5.7,1.0,0.5,33,14,10.0,129,0.1,0.114,0.10840000000000001,0.094,0.13,0.11560000000000001,0.282,0.31,0.2988,0.684,0.00084031007751938,0.000896124031007752,0.002316279069767442,0.0053023255813953495
1417,30,5.8,1.0,0.5,33,14,10.0,129,0.1,0.114,0.10840000000000001,0.093,0.13,0.1152,0.281,0.31,0.2984,0.683,0.00084031007751938,0.0008930232558139534,0.002313178294573643,0.005294573643410853
1418,30,5.9,1.0,0.5,33,14,10.0,129,0.1,0.114,0.10840000000000001,0.093,0.129,0.11460000000000001,0.281,0.309,0.2978,0.681,0.00084031007751938,0.0008883720930232559,0.002308527131782946,0.005279069767441861
1419,30,6.0,1.0,0.5,33,14,10.0,129,0.1,0.114,0.10840000000000001,0.093,0.129,0.11460000000000001,0.281,0.309,0.2978,0.679,0.00084031007751938,0.0008883720930232559,0.002308527131782946,0.005263565891472868
1420,30,6.1,1.0,0.5,33,14,10.0,129,0.1,0.114,0.10840000000000001,0.093,0.129,0.11460000000000001,0.277,0.307,0.29500000000000004,0.678,0.00084031007751938,0.0008883720930232559,0.0022868217054263567,0.005255813953488372
1421,30,6.2,1.0,0.5,33,14,10.0,129,0.099,0.114,0.10800000000000001,0.093,0.129,0.11460000000000001,0.276,0.305,0.2934,0.676,0.0008372093023255815,0.0008883720930232559,0.0022744186046511627,0.00524031007751938
1422,30,6.3,1.0,0.5,33,14,10.0,129,0.099,0.114,0.10800000000000001,0.093,0.129,0.11460000000000001,0.275,0.304,0.2924,0.675,0.0008372093023255815,0.0008883720930232559,0.002266666666666667,0.005232558139534884
1423,30,6.4,1.0,0.5,33,14,10.0,126,0.098,0.114,0.1076,0.094,0.13,0.11560000000000001,0.287,0.318,0.3056,0.693,0.000853968253968254,0.0009174603174603175,0.0024253968253968253,0.0055
1424,30,6.5,1.0,0.5,33,14,10.0,127,0.098,0.114,0.1076,0.093,0.129,0.11460000000000001,0.275,0.304,0.2924,0.68,0.000847244094488189,0.0009023622047244095,0.0023023622047244094,0.005354330708661418
1425,30,6.6,1.0,0.5,33,14,10.0,125,0.098,0.114,0.1076,0.094,0.131,0.1162,0.278,0.307,0.2954,0.701,0.0008608,0.0009295999999999999,0.0023631999999999998,0.005607999999999999
1426,30,6.7,1.0,0.5,33,14,10.0,125,0.098,0.114,0.1076,0.094,0.131,0.1162,0.277,0.306,0.2944,0.7,0.0008608,0.0009295999999999999,0.0023552,0.0056
1427,30,6.8,1.0,0.5,33,14,10.0,125,0.098,0.113,0.10700000000000001,0.094,0.13,0.11560000000000001,0.276,0.305,0.2934,0.698,0.0008560000000000001,0.0009248,0.0023472,0.0055839999999999996
1428,30,6.9,1.0,0.5,33,14,10.0,126,0.098,0.113,0.10700000000000001,0.093,0.129,0.11460000000000001,0.273,0.302,0.2904,0.684,0.0008492063492063493,0.0009095238095238096,0.0023047619047619045,0.005428571428571429
1429,30,7.0,1.0,0.5,33,14,10.0,129,0.103,0.115,0.1102,0.092,0.127,0.113,0.268,0.296,0.2848,0.658,0.000854263565891473,0.000875968992248062,0.002207751937984496,0.00510077519379845
1430,30,7.1,1.0,0.5,33,14,10.0,129,0.103,0.115,0.1102,0.092,0.127,0.113,0.267,0.295,0.2838,0.657,0.000854263565891473,0.000875968992248062,0.0022,0.005093023255813954
1431,30,7.2,1.0,0.5,33,14,10.0,129,0.103,0.115,0.1102,0.091,0.126,0.112,0.266,0.294,0.2828,0.655,0.000854263565891473,0.0008682170542635659,0.0021922480620155038,0.005077519379844962
1432,30,7.3,1.0,0.5,33,14,10.0,129,0.102,0.115,0.10980000000000001,0.091,0.126,0.112,0.265,0.293,0.2818,0.653,0.0008511627906976745,0.0008682170542635659,0.002184496124031008,0.005062015503875969
1433,30,7.4,1.0,0.5,33,14,10.0,127,0.102,0.115,0.10980000000000001,0.092,0.127,0.113,0.266,0.295,0.2834,0.663,0.0008645669291338584,0.000889763779527559,0.0022314960629921258,0.0052204724409448825
1434,30,7.5,1.0,0.5,33,14,10.0,127,0.102,0.114,0.1092,0.092,0.127,0.113,0.265,0.294,0.2824,0.661,0.0008598425196850395,0.000889763779527559,0.0022236220472440942,0.0052047244094488194
1435,30,7.6,1.0,0.5,33,14,10.0,129,0.102,0.114,0.1092,0.091,0.126,0.112,0.262,0.291,0.2794,0.648,0.0008465116279069768,0.0008682170542635659,0.002165891472868217,0.005023255813953489
1436,30,7.7,1.0,0.5,33,14,10.0,127,0.108,0.12,0.1152,0.091,0.126,0.112,0.264,0.292,0.2808,0.657,0.0009070866141732283,0.0008818897637795275,0.002211023622047244,0.005173228346456693
1437,30,7.8,1.0,0.5,33,14,10.0,127,0.108,0.12,0.1152,0.091,0.126,0.112,0.263,0.291,0.2798,0.656,0.0009070866141732283,0.0008818897637795275,0.0022031496062992124,0.0051653543307086614
1438,30,7.9,1.0,0.5,33,14,10.0,201,0.073,0.082,0.0784,0.073,0.094,0.0856,0.195,0.213,0.2058,0.307,0.00039004975124378106,0.0004258706467661691,0.0010238805970149254,0.001527363184079602
1439,30,8.0,1.0,0.5,33,14,10.0,201,0.073,0.081,0.0778,0.072,0.094,0.0852,0.195,0.212,0.2052,0.306,0.0003870646766169154,0.00042388059701492536,0.0010208955223880596,0.0015223880597014924
1440,30,8.1,1.0,0.5,33,14,10.0,201,0.073,0.081,0.0778,0.072,0.094,0.0852,0.194,0.212,0.20479999999999998,0.305,0.0003870646766169154,0.00042388059701492536,0.0010189054726368158,0.001517412935323383
1441,30,8.2,1.0,0.5,33,14,10.0,201,0.072,0.081,0.0774,0.072,0.093,0.0846,0.194,0.211,0.2042,0.304,0.00038507462686567163,0.0004208955223880597,0.0010159203980099503,0.0015124378109452735
1442,30,8.3,1.0,0.5,33,14,10.0,201,0.072,0.081,0.0774,0.072,0.093,0.0846,0.193,0.21,0.2032,0.303,0.00038507462686567163,0.0004208955223880597,0.0010109452736318408,0.0015074626865671642
1443,30,8.4,1.0,0.5,33,14,10.0,202,0.073,0.082,0.0784,0.072,0.093,0.0846,0.191,0.209,0.20179999999999998,0.297,0.0003881188118811881,0.0004188118811881188,0.0009990099009900989,0.0014702970297029703
1444,30,8.5,1.0,0.5,33,14,10.0,202,0.073,0.082,0.0784,0.072,0.092,0.08399999999999999,0.215,0.234,0.2264,0.297,0.0003881188118811881,0.0004158415841584158,0.0011207920792079208,0.0014702970297029703
1445,30,8.6,1.0,0.5,33,14,10.0,202,0.073,0.082,0.0784,0.072,0.092,0.08399999999999999,0.19,0.207,0.2002,0.296,0.0003881188118811881,0.0004158415841584158,0.000991089108910891,0.0014653465346534653
1446,30,8.7,1.0,0.5,33,14,10.0,202,0.073,0.081,0.0778,0.071,0.092,0.0836,0.19,0.207,0.2002,0.295,0.0003851485148514851,0.00041386138613861383,0.000991089108910891,0.0014603960396039604
1447,30,8.8,1.0,0.5,33,14,10.0,202,0.073,0.081,0.0778,0.072,0.092,0.08399999999999999,0.189,0.206,0.1992,0.294,0.0003851485148514851,0.0004158415841584158,0.000986138613861386,0.0014554455445544554
1448,30,8.9,1.0,0.5,33,14,10.0,202,0.073,0.081,0.0778,0.071,0.092,0.0836,0.189,0.205,0.1986,0.293,0.0003851485148514851,0.00041386138613861383,0.0009831683168316833,0.0014504950495049505
1449,30,9.0,1.0,0.5,33,14,10.0,202,0.072,0.081,0.0774,0.071,0.092,0.0836,0.188,0.205,0.1982,0.292,0.00038316831683168315,0.00041386138613861383,0.0009811881188118811,0.0014455445544554455
1450,30,9.1,1.0,0.5,33,14,10.0,204,0.074,0.082,0.07880000000000001,0.071,0.091,0.08299999999999999,0.186,0.203,0.1962,0.287,0.0003862745098039216,0.00040686274509803917,0.000961764705882353,0.001406862745098039
1451,30,9.2,1.0,0.5,33,14,10.0,204,0.073,0.082,0.0784,0.071,0.091,0.08299999999999999,0.186,0.202,0.1956,0.286,0.0003843137254901961,0.00040686274509803917,0.0009588235294117647,0.0014019607843137253
1452,30,9.3,1.0,0.5,33,14,10.0,204,0.073,0.082,0.0784,0.07,0.091,0.0826,0.185,0.202,0.19519999999999998,0.285,0.0003843137254901961,0.00040490196078431375,0.0009568627450980391,0.0013970588235294116
